,DiffCorr,GPSTime,ResCorr,SigCorr,Timeshift,AbsSig
73,0.03440184391,1135136350.56,-0.264203172068,-0.298605015978,0.00730365182591,0.298605015978
74,0.03440184391,1135136350.56,-0.264203172068,-0.298605015978,0.00740370185093,0.298605015978
75,0.0249183112952,1135136350.56,-0.270245120478,-0.295163431773,0.00750375187594,0.295163431773
76,0.0286010395023,1135136350.56,-0.263061463869,-0.291662503371,0.00760380190095,0.291662503371
77,0.0286010395023,1135136350.56,-0.263061463869,-0.291662503371,0.00770385192596,0.291662503371
78,0.0192567724402,1135136350.56,-0.254308061638,-0.273564834079,0.00780390195098,0.273564834079
79,0.0192567724402,1135136350.56,-0.254308061638,-0.273564834079,0.00790395197599,0.273564834079
80,0.0122522431321,1135136350.56,-0.249264915138,-0.26151715827,0.008004002001,0.26151715827
81,0.00996562681687,1135136350.56,-0.243192885966,-0.253158512783,0.00810405202601,0.253158512783
82,0.00996562681687,1135136350.56,-0.243192885966,-0.253158512783,0.00820410205103,0.253158512783
83,0.00501597441697,1135136350.56,-0.235061430312,-0.240077404729,0.00830415207604,0.240077404729
84,0.00501597441697,1135136350.56,-0.235061430312,-0.240077404729,0.00840420210105,0.240077404729
85,0.00457540641493,1135136350.56,-0.233770646524,-0.238346052939,0.00850425212606,0.238346052939
86,0.00611422202437,1135136350.56,-0.23374207555,-0.239856297574,0.00860430215108,0.239856297574
87,0.00611422202437,1135136350.56,-0.23374207555,-0.239856297574,0.00870435217609,0.239856297574
88,0.00914688336662,1135136350.56,-0.238941460752,-0.248088344119,0.0088044022011,0.248088344119
89,0.00914688336662,1135136350.56,-0.238941460752,-0.248088344119,0.00890445222611,0.248088344119
90,0.016484285988,1135136350.56,-0.242498621912,-0.2589829079,0.00900450225113,0.2589829079
91,0.016484285988,1135136350.56,-0.242498621912,-0.2589829079,0.00910455227614,0.2589829079
92,0.0221043338397,1135136350.56,-0.223215674484,-0.245320008324,0.00920460230115,0.245320008324
93,0.0223274955026,1135136350.56,-0.229912232745,-0.252239728248,0.00930465232616,0.252239728248
94,0.0223274955026,1135136350.56,-0.229912232745,-0.252239728248,0.00940470235118,0.252239728248
95,0.0235187465275,1135136350.56,-0.188894090662,-0.21241283719,0.00950475237619,0.21241283719
96,0.0235187465275,1135136350.56,-0.188894090662,-0.21241283719,0.0096048024012,0.21241283719
97,0.0255099835502,1135136350.56,-0.152064729225,-0.177574712775,0.00970485242621,0.177574712775
98,0.0338644341219,1135136350.56,-0.122617859475,-0.156482293597,0.00980490245123,0.156482293597
99,0.0338644341219,1135136350.56,-0.122617859475,-0.156482293597,0.00990495247624,0.156482293597
100,0.031195870695,1135136350.56,-0.12315211205,-0.154347982745,0.0100050025013,0.154347982745
101,0.031195870695,1135136350.56,-0.12315211205,-0.154347982745,0.0101050525263,0.154347982745
102,0.0241992831207,1135136350.56,-0.123479487719,-0.147678770839,0.0102051025513,0.147678770839
103,0.035422085451,1135136350.56,-0.117964464307,-0.153386549758,0.0103051525763,0.153386549758
104,0.035422085451,1135136350.56,-0.117964464307,-0.153386549758,0.0104052026013,0.153386549758
105,0.0465887427164,1135136350.56,-0.108717375274,-0.155306117991,0.0105052526263,0.155306117991
106,0.0465887427164,1135136350.56,-0.108717375274,-0.155306117991,0.0106053026513,0.155306117991
107,0.0461195800894,1135136350.56,-0.124635958003,-0.170755538092,0.0107053526763,0.170755538092
108,0.0595802971793,1135136350.56,-0.109553421611,-0.16913371879,0.0108054027014,0.16913371879
109,0.0595802971793,1135136350.56,-0.109553421611,-0.16913371879,0.0109054527264,0.16913371879
110,0.0678064596502,1135136350.56,-0.132466353307,-0.200272812957,0.0110055027514,0.200272812957
111,0.0678064596502,1135136350.56,-0.132466353307,-0.200272812957,0.0111055527764,0.200272812957
112,0.0665305375254,1135136350.56,-0.172884259446,-0.239414796971,0.0112056028014,0.239414796971
113,0.0665305375254,1135136350.56,-0.172884259446,-0.239414796971,0.0113056528264,0.239414796971
114,0.0709957594571,1135136350.56,-0.19339240067,-0.264388160127,0.0114057028514,0.264388160127
115,0.0561224812444,1135136350.56,-0.207383774058,-0.263506255303,0.0115057528764,0.263506255303
116,0.0561224812444,1135136350.56,-0.207383774058,-0.263506255303,0.0116058029015,0.263506255303
117,0.0304294085514,1135136350.56,-0.228841682768,-0.25927109132,0.0117058529265,0.25927109132
118,0.0304294085514,1135136350.56,-0.228841682768,-0.25927109132,0.0118059029515,0.25927109132
119,0.0302945372283,1135136350.56,-0.228942719216,-0.259237256445,0.0119059529765,0.259237256445
120,0.00145287666749,1135136350.56,-0.237335608434,-0.238788485101,0.0120060030015,0.238788485101
121,0.00145287666749,1135136350.56,-0.237335608434,-0.238788485101,0.0121060530265,0.238788485101
122,-0.0173741985894,1135136350.56,-0.240032930525,-0.222658731936,0.0122061030515,0.222658731936
123,-0.0173741985894,1135136350.56,-0.240032930525,-0.222658731936,0.0123061530765,0.222658731936
124,-0.0228050669067,1135136350.56,-0.257626855567,-0.23482178866,0.0124062031016,0.23482178866
125,-0.0285022348265,1135136350.56,-0.248641216382,-0.220138981556,0.0125062531266,0.220138981556
126,-0.0285022348265,1135136350.56,-0.248641216382,-0.220138981556,0.0126063031516,0.220138981556
127,-0.0316891992313,1135136350.56,-0.261389095276,-0.229699896045,0.0127063531766,0.229699896045
128,-0.0316891992313,1135136350.56,-0.261389095276,-0.229699896045,0.0128064032016,0.229699896045
129,-0.0274900168828,1135136350.56,-0.269783060158,-0.242293043275,0.0129064532266,0.242293043275
130,-0.0274900168828,1135136350.56,-0.269783060158,-0.242293043275,0.0130065032516,0.242293043275
131,-0.0274900168828,1135136350.56,-0.269783060158,-0.242293043275,0.0131065532766,0.242293043275
132,-0.020375899721,1135136350.56,-0.272168412342,-0.251792512621,0.0132066033017,0.251792512621
133,-0.020375899721,1135136350.56,-0.272168412342,-0.251792512621,0.0133066533267,0.251792512621
134,-0.0139418421737,1135136350.56,-0.2748419125,-0.260900070327,0.0134067033517,0.260900070327
135,-0.0139418421737,1135136350.56,-0.2748419125,-0.260900070327,0.0135067533767,0.260900070327
136,-0.0112146968195,1135136350.56,-0.280811334754,-0.269596637934,0.0136068034017,0.269596637934
137,-0.00953326504675,1135136350.56,-0.281186124722,-0.271652859675,0.0137068534267,0.271652859675
138,-0.00953326504675,1135136350.56,-0.281186124722,-0.271652859675,0.0138069034517,0.271652859675
139,-0.00592328414499,1135136350.56,-0.285888968521,-0.279965684376,0.0139069534767,0.279965684376
140,-0.00592328414499,1135136350.56,-0.285888968521,-0.279965684376,0.0140070035018,0.279965684376
141,-0.00308781182564,1135136350.56,-0.284146583331,-0.281058771505,0.0141070535268,0.281058771505
142,-0.0015603468545,1135136350.56,-0.281500938955,-0.2799405921,0.0142071035518,0.2799405921
143,-0.0015603468545,1135136350.56,-0.281500938955,-0.2799405921,0.0143071535768,0.2799405921
144,0.00308720179583,1135136350.56,-0.268526136771,-0.271613338567,0.0144072036018,0.271613338567
145,0.00308720179583,1135136350.56,-0.268526136771,-0.271613338567,0.0145072536268,0.271613338567
146,0.000825316037517,1135136350.56,-0.266115378923,-0.26694069496,0.0146073036518,0.26694069496
147,0.00585625144402,1135136350.56,-0.255432938617,-0.261289190061,0.0147073536768,0.261289190061
148,0.00585625144402,1135136350.56,-0.255432938617,-0.261289190061,0.0148074037019,0.261289190061
149,0.00471443512152,1135136350.56,-0.250128511071,-0.254842946192,0.0149074537269,0.254842946192
150,0.00471443512152,1135136350.57,-0.250128511071,-0.254842946192,0.0150075037519,0.254842946192
151,-0.000856234879816,1135136350.57,-0.252823155521,-0.251966920641,0.0151075537769,0.251966920641
152,-0.000856234879816,1135136350.57,-0.252823155521,-0.251966920641,0.0152076038019,0.251966920641
153,-0.000856234879816,1135136350.57,-0.252823155521,-0.251966920641,0.0153076538269,0.251966920641
154,-0.00849564181745,1135136350.57,-0.252678517723,-0.244182875906,0.0154077038519,0.244182875906
155,-0.00849564181745,1135136350.57,-0.252678517723,-0.244182875906,0.0155077538769,0.244182875906
156,-0.0127519021363,1135136350.57,-0.230200321922,-0.217448419785,0.015607803902,0.217448419785
157,-0.0127519021363,1135136350.57,-0.230200321922,-0.217448419785,0.015707853927,0.217448419785
158,-0.0214023510425,1135136350.57,-0.222740494492,-0.20133814345,0.015807903952,0.20133814345
159,-0.0244342684315,1135136350.57,-0.18715331716,-0.162719048729,0.015907953977,0.162719048729
160,-0.0244342684315,1135136350.57,-0.18715331716,-0.162719048729,0.016008004002,0.162719048729
161,-0.0266823277028,1135136350.57,-0.123668735231,-0.0969864075285,0.016108054027,0.0969864075285
162,-0.0266823277028,1135136350.57,-0.123668735231,-0.0969864075285,0.016208104052,0.0969864075285
163,-0.0333941070617,1135136350.57,-0.122699578,-0.089305470938,0.016308154077,0.089305470938
164,-0.0208282635981,1135136350.57,0.0682134907852,0.0473852271871,0.0164082041021,0.0473852271871
165,-0.0208282635981,1135136350.57,0.0682134907852,0.0473852271871,0.0165082541271,0.0473852271871
166,-0.0235082661691,1135136350.57,0.108242301682,0.0847340355124,0.0166083041521,0.0847340355124
167,-0.0235082661691,1135136350.57,0.108242301682,0.0847340355124,0.0167083541771,0.0847340355124
168,-0.0317294172903,1135136350.57,0.11665088414,0.0849214668496,0.0168084042021,0.0849214668496
169,-0.0300124858182,1135136350.57,0.129438964132,0.0994264783139,0.0169084542271,0.0994264783139
170,-0.0300124858182,1135136350.57,0.129438964132,0.0994264783139,0.0170085042521,0.0994264783139
171,-0.0390434893764,1135136350.57,0.143091288995,0.104047799619,0.0171085542771,0.104047799619
172,-0.0390434893764,1135136350.57,0.143091288995,0.104047799619,0.0172086043022,0.104047799619
173,-0.0533599163662,1135136350.57,0.159499157835,0.106139241469,0.0173086543272,0.106139241469
174,-0.0533599163662,1135136350.57,0.159499157835,0.106139241469,0.0174087043522,0.106139241469
175,-0.0702710114094,1135136350.57,0.180933753204,0.110662741794,0.0175087543772,0.110662741794
176,-0.0670085543975,1135136350.57,0.180504724845,0.113496170448,0.0176088044022,0.113496170448
177,-0.0670085543975,1135136350.57,0.180504724845,0.113496170448,0.0177088544272,0.113496170448
178,-0.0789457722742,1135136350.57,0.200072833482,0.121127061208,0.0178089044522,0.121127061208
179,-0.0789457722742,1135136350.57,0.200072833482,0.121127061208,0.0179089544772,0.121127061208
180,-0.0887973976232,1135136350.57,0.2118165772,0.123019179577,0.0180090045023,0.123019179577
181,-0.0873226812673,1135136350.57,0.212274526681,0.124951845414,0.0181090545273,0.124951845414
182,-0.0873226812673,1135136350.57,0.212274526681,0.124951845414,0.0182091045523,0.124951845414
183,-0.0915768310934,1135136350.57,0.216862834587,0.125286003493,0.0183091545773,0.125286003493
184,-0.0915768310934,1135136350.57,0.216862834587,0.125286003493,0.0184092046023,0.125286003493
185,-0.0923252165282,1135136350.57,0.217763192162,0.125437975634,0.0185092546273,0.125437975634
186,-0.0924965636963,1135136350.57,0.217540526297,0.125043962601,0.0186093046523,0.125043962601
187,-0.0924965636963,1135136350.57,0.217540526297,0.125043962601,0.0187093546773,0.125043962601
188,-0.0914862753159,1135136350.57,0.217483226808,0.125996951492,0.0188094047024,0.125996951492
189,-0.0914862753159,1135136350.57,0.217483226808,0.125996951492,0.0189094547274,0.125996951492
190,-0.0896316492462,1135136350.57,0.217694214263,0.128062565017,0.0190095047524,0.128062565017
191,-0.0896316492462,1135136350.57,0.217694214263,0.128062565017,0.0191095547774,0.128062565017
192,-0.0896316492462,1135136350.57,0.217694214263,0.128062565017,0.0192096048024,0.128062565017
193,-0.0871804994755,1135136350.57,0.217870448574,0.130689949099,0.0193096548274,0.130689949099
194,-0.0871804994755,1135136350.57,0.217870448574,0.130689949099,0.0194097048524,0.130689949099
195,-0.083639807732,1135136350.57,0.216764069912,0.13312426218,0.0195097548774,0.13312426218
196,-0.083639807732,1135136350.57,0.216764069912,0.13312426218,0.0196098049025,0.13312426218
197,-0.0836357575176,1135136350.57,0.216300777573,0.132665020055,0.0197098549275,0.132665020055
198,-0.0783550468686,1135136350.57,0.212490786759,0.134135739891,0.0198099049525,0.134135739891
199,-0.0783550468686,1135136350.57,0.212490786759,0.134135739891,0.0199099549775,0.134135739891
200,-0.0711924781096,1135136350.57,0.204891236272,0.133698758162,0.0200100050025,0.133698758162
201,-0.0711924781096,1135136350.57,0.204891236272,0.133698758162,0.0201100550275,0.133698758162
202,-0.0695400101421,1135136350.57,0.205028325283,0.135488315141,0.0202101050525,0.135488315141
203,-0.0629748695421,1135136350.57,0.198064104692,0.13508923515,0.0203101550775,0.13508923515
204,-0.0629748695421,1135136350.57,0.198064104692,0.13508923515,0.0204102051026,0.13508923515
205,-0.0555567584322,1135136350.57,0.198541766938,0.142985008506,0.0205102551276,0.142985008506
206,-0.0555567584322,1135136350.57,0.198541766938,0.142985008506,0.0206103051526,0.142985008506
207,-0.048756813097,1135136350.57,0.204368653472,0.155611840375,0.0207103551776,0.155611840375
208,-0.0514373172423,1135136350.57,0.208741936394,0.157304619151,0.0208104052026,0.157304619151
209,-0.0514373172423,1135136350.57,0.208741936394,0.157304619151,0.0209104552276,0.157304619151
210,-0.0527226806018,1135136350.57,0.222514159038,0.169791478436,0.0210105052526,0.169791478436
211,-0.0527226806018,1135136350.57,0.222514159038,0.169791478436,0.0211105552776,0.169791478436
212,-0.0598115754261,1135136350.57,0.22953428575,0.169722710324,0.0212106053027,0.169722710324
213,-0.0598115754261,1135136350.57,0.22953428575,0.169722710324,0.0213106553277,0.169722710324
214,-0.0598115754261,1135136350.57,0.22953428575,0.169722710324,0.0214107053527,0.169722710324
215,-0.0711892862062,1135136350.57,0.224793020568,0.153603734362,0.0215107553777,0.153603734362
216,-0.0711892862062,1135136350.57,0.224793020568,0.153603734362,0.0216108054027,0.153603734362
217,-0.0845250048655,1135136350.57,0.212900315815,0.128375310949,0.0217108554277,0.128375310949
218,-0.0845250048655,1135136350.57,0.212900315815,0.128375310949,0.0218109054527,0.128375310949
219,-0.0789026548835,1135136350.57,0.213203412552,0.134300757669,0.0219109554777,0.134300757669
220,-0.0978614900868,1135136350.57,0.202539642637,0.10467815255,0.0220110055028,0.10467815255
221,-0.0978614900868,1135136350.57,0.202539642637,0.10467815255,0.0221110555278,0.10467815255
222,-0.109882737885,1135136350.57,0.197191311112,0.0873085732272,0.0222111055528,0.0873085732272
223,-0.109882737885,1135136350.57,0.197191311112,0.0873085732272,0.0223111555778,0.0873085732272
224,-0.112445176547,1135136350.57,0.190053414826,0.0776082382787,0.0224112056028,0.0776082382787
225,-0.119351937348,1135136350.57,0.192859919053,0.0735079817056,0.0225112556278,0.0735079817056
226,-0.119351937348,1135136350.57,0.192859919053,0.0735079817056,0.0226113056528,0.0735079817056
227,-0.125183286782,1135136350.57,0.184250390269,0.059067103487,0.0227113556778,0.059067103487
228,-0.125183286782,1135136350.57,0.184250390269,0.059067103487,0.0228114057029,0.059067103487
229,-0.231202722213,1135136350.57,0.169773364685,-0.0614293575277,0.0229114557279,0.0614293575277
230,-0.234480851747,1135136350.57,0.171696739063,-0.062784112684,0.0230115057529,0.062784112684
231,-0.234480851747,1135136350.57,0.171696739063,-0.062784112684,0.0231115557779,0.062784112684
232,-0.240758473917,1135136350.57,0.161823731406,-0.078934742511,0.0232116058029,0.078934742511
233,-0.240758473917,1135136350.57,0.161823731406,-0.078934742511,0.0233116558279,0.078934742511
234,-0.249344270361,1135136350.57,0.161575233256,-0.0877690371057,0.0234117058529,0.0877690371057
