DiffCorr,GPSTime,ResCorr,SigCorr,Timeshift
0.8972403107273096,1126259462.3,0.32846695905596424,-0.5687733516713454,0.0
0.8972403107273096,1126259462.3001,0.32846695905596424,-0.5687733516713454,0.00010005002501250626
0.9265065243933084,1126259462.3002,0.3545863738038282,-0.5719201505894802,0.00020010005002501252
0.9319163637308239,1126259462.3003001,0.3417022994042684,-0.5902140643265554,0.0003001500750375188
0.9319163637308239,1126259462.3004003,0.3417022994042684,-0.5902140643265554,0.00040020010005002504
0.9442570607253444,1126259462.3005002,0.3355004731798147,-0.6087565875455297,0.0005002501250625313
0.9442570607253444,1126259462.3006003,0.3355004731798147,-0.6087565875455297,0.0006003001500750376
0.9476901882071864,1126259462.3007002,0.3214407446472402,-0.6262494435599462,0.0007003501750875438
0.9476901882071864,1126259462.3008003,0.3214407446472402,-0.6262494435599462,0.0008004002001000501
0.9476901882071864,1126259462.3009005,0.3214407446472402,-0.6262494435599462,0.0009004502251125563
0.9516671975297772,1126259462.3010004,0.3089125763994171,-0.6427546211303602,0.0010005002501250627
0.9516671975297772,1126259462.3011005,0.3089125763994171,-0.6427546211303602,0.0011005502751375688
0.9572087533445912,1126259462.3012006,0.3022424388844058,-0.6549663144601855,0.0012006003001500752
0.9572087533445912,1126259462.3013005,0.3022424388844058,-0.6549663144601855,0.0013006503251625813
0.9714962112748899,1126259462.3014007,0.3049428720029856,-0.6665533392719044,0.0014007003501750877
0.9600168157212254,1126259462.3015008,0.30289216843144157,-0.6571246472897839,0.0015007503751875938
0.9600168157212254,1126259462.3016007,0.30289216843144157,-0.6571246472897839,0.0016008004002001002
0.9553386359117764,1126259462.3017008,0.3117826150634369,-0.6435560208483394,0.0017008504252126065
0.9553386359117764,1126259462.301801,0.3117826150634369,-0.6435560208483394,0.0018009004502251126
0.960660855885159,1126259462.3019009,0.31058708195212464,-0.6500737739330343,0.001900950475237619
0.9413419871727924,1126259462.302001,0.32952171066290253,-0.6118202765098898,0.0020010005002501254
0.9413419871727924,1126259462.302101,0.32952171066290253,-0.6118202765098898,0.0021010505252626313
0.9199105581417294,1126259462.302201,0.3552049059985052,-0.5647056521432242,0.0022011005502751376
0.9199105581417294,1126259462.3023012,0.3552049059985052,-0.5647056521432242,0.002301150575287644
0.916354780913891,1126259462.302401,0.35182457064893097,-0.56453021026496,0.0024012006003001503
0.8952836535310547,1126259462.3025012,0.3859212633926098,-0.5093623901384449,0.0025012506253126567
0.8952836535310547,1126259462.3026013,0.3859212633926098,-0.5093623901384449,0.0026013006503251626
0.8719851303963878,1126259462.3027012,0.4178154459875578,-0.45416968440883,0.002701350675337669
0.8719851303963878,1126259462.3028014,0.4178154459875578,-0.45416968440883,0.0028014007003501753
-0.8533457568876133,1126259462.3029015,0.44749663334645856,-0.40584912354115465,0.0029014507253626817
-0.8533457568876133,1126259462.3030014,0.44749663334645856,-0.40584912354115465,0.0030015007503751876
-0.855130691152582,1126259462.3031015,0.4475108455412172,-0.4076198456113649,0.003101550775387694
-0.8409071600844019,1126259462.3032014,0.47263082223844677,-0.36827633784595515,0.0032016008004002003
-0.8409071600844019,1126259462.3033016,0.47263082223844677,-0.36827633784595515,0.0033016508254127067
-0.8342507339113933,1126259462.3034017,0.49173758768437287,-0.3425131462270204,0.003401700850425213
-0.8342507339113933,1126259462.3035016,0.49173758768437287,-0.3425131462270204,0.003501750875437719
-0.8362565623284717,1126259462.3036017,0.48930940212990304,-0.3469471601985686,0.0036018009004502253
-0.8310129899644421,1126259462.3037019,0.5037986406948795,-0.3272143492695626,0.0037018509254627316
-0.8310129899644421,1126259462.3038018,0.5037986406948795,-0.3272143492695626,0.003801900950475238
-0.8273353598965545,1126259462.303902,0.5081718256770483,-0.31916353421950616,0.003901950975487744
-0.8273353598965545,1126259462.304002,0.5081718256770483,-0.31916353421950616,0.004002001000500251
-0.8184997894781156,1126259462.304102,0.49874197954703625,-0.31975780993107933,0.004102051025512757
-0.8189867678086176,1126259462.304202,0.5049209333185999,-0.3140658344900176,0.0042021010505252625
-0.8189867678086176,1126259462.3043022,0.5049209333185999,-0.3140658344900176,0.004302151075537769
-0.8029552519542944,1126259462.304402,0.4953279338873045,-0.3076273180669899,0.004402201100550275
-0.8029552519542944,1126259462.3045022,0.4953279338873045,-0.3076273180669899,0.004502251125562782
-0.778721322644712,1126259462.3046021,0.48171858992085875,-0.2970027327238533,0.004602301150575288
-0.7789271377972371,1126259462.3047023,0.4821858865170726,-0.29674125128016454,0.004702351175587794
-0.7789271377972371,1126259462.3048024,0.4821858865170726,-0.29674125128016454,0.004802401200600301
-0.7499187301033705,1126259462.3049023,0.469429216368641,-0.2804895137347296,0.004902451225612807
-0.7499187301033705,1126259462.3050025,0.469429216368641,-0.2804895137347296,0.005002501250625313
-0.7214051959778721,1126259462.3051026,0.46084459752721624,-0.2605605984506559,0.005102551275637819
-0.7214051959778721,1126259462.3052025,0.46084459752721624,-0.2605605984506559,0.005202601300650325
-0.699773779393756,1126259462.3053026,0.45844095099687815,-0.24133282839687784,0.005302651325662832
-0.6989056710102279,1126259462.3054028,0.45830315091196866,-0.24060252009825928,0.005402701350675338
-0.6989056710102279,1126259462.3055027,0.45830315091196866,-0.24060252009825928,0.005502751375687844
-0.6852328650058599,1126259462.3056028,0.4607984751098795,-0.22443438989598047,0.005602801400700351
-0.6852328650058599,1126259462.3057027,0.4607984751098795,-0.22443438989598047,0.0057028514257128566
-0.677364125344649,1126259462.3058028,0.46275990521991933,-0.21460422012472968,0.005802901450725363
-0.6793447343461894,1126259462.305903,0.4652666367899663,-0.214078097556223,0.005902951475737869
-0.6793447343461894,1126259462.3060029,0.4652666367899663,-0.214078097556223,0.006003001500750375
-0.6776464930290922,1126259462.306103,0.46856649736829914,-0.20907999566079308,0.006103051525762882
-0.6776464930290922,1126259462.3062031,0.46856649736829914,-0.20907999566079308,0.006203101550775388
-0.6747389043714966,1126259462.306303,0.46719801686028234,-0.20754088751121436,0.006303151575787895
-0.6766780363126853,1126259462.3064032,0.46910622730499085,-0.20757180900769442,0.006403201600800401
-0.6766780363126853,1126259462.3065033,0.46910622730499085,-0.20757180900769442,0.0065032516258129065
-0.6752857476584768,1126259462.3066032,0.46726722831479595,-0.20801851934368082,0.006603301650825413
-0.6752857476584768,1126259462.3067033,0.46726722831479595,-0.20801851934368082,0.006703351675837919
-0.6748999036774919,1126259462.3068035,0.46470539406799716,-0.21019450960949473,0.006803401700850426
-0.6748999036774919,1126259462.3069034,0.46470539406799716,-0.21019450960949473,0.006903451725862932
-0.6748999036774919,1126259462.3070035,0.46470539406799716,-0.21019450960949473,0.007003501750875438
-0.6778002231617957,1126259462.3071034,0.46307812343928095,-0.21472209972251466,0.007103551775887945
-0.6778002231617957,1126259462.3072035,0.46307812343928095,-0.21472209972251466,0.007203601800900451
-0.6847512931838082,1126259462.3073037,0.46302785761414644,-0.22172343556966181,0.007303651825912957
-0.6847512931838082,1126259462.3074036,0.46302785761414644,-0.22172343556966181,0.007403701850925463
-0.6828572828791288,1126259462.3075037,0.4637413354174591,-0.2191159474616698,0.007503751875937969
-0.6940711278001889,1126259462.3076038,0.4641655854357393,-0.22990554236444954,0.007603801900950476
-0.6940711278001889,1126259462.3077037,0.4641655854357393,-0.22990554236444954,0.007703851925962982
-0.7029698629950799,1126259462.3078039,0.46597519366219264,-0.2369946693328873,0.007803901950975488
-0.7029698629950799,1126259462.307904,0.46597519366219264,-0.2369946693328873,0.007903951975987995
-0.7020632649200659,1126259462.308004,0.4687330530542723,-0.23333021186579353,0.008004002001000501
-0.7098189042465588,1126259462.308104,0.46870234218973167,-0.24111656205682708,0.008104052026013006
-0.7098189042465588,1126259462.308204,0.46870234218973167,-0.24111656205682708,0.008204102051025513
-0.7152040667802146,1126259462.308304,0.47334114889263196,-0.24186291788758268,0.00830415207603802
-0.7152040667802146,1126259462.3084042,0.47334114889263196,-0.24186291788758268,0.008404202101050525
-0.7194516481600921,1126259462.308504,0.47782610479290616,-0.24162554336718597,0.008504252126063032
-0.7208729732760486,1126259462.3086042,0.4806616410474876,-0.24021133222856095,0.008604302151075539
-0.7208729732760486,1126259462.3087044,0.4806616410474876,-0.24021133222856095,0.008704352176088044
-0.7275893652364168,1126259462.3088043,0.49013560734374917,-0.23745375789266762,0.00880440220110055
-0.7275893652364168,1126259462.3089044,0.49013560734374917,-0.23745375789266762,0.008904452226113057
-0.7338119898313286,1126259462.3090045,0.4998550423258011,-0.23395694750552745,0.009004502251125564
-0.7338119898313286,1126259462.3091044,0.4998550423258011,-0.23395694750552745,0.00910455227613807
-0.7323642515684128,1126259462.3092046,0.49854205497067205,-0.23382219659774067,0.009204602301150576
-0.7362812755571806,1126259462.3093047,0.50760128476368,-0.2286799907935006,0.009304652326163083
-0.7362812755571806,1126259462.3094046,0.50760128476368,-0.2286799907935006,0.009404702351175588
-0.7317991345068302,1126259462.3095047,0.5119440609572965,-0.21985507354953368,0.009504752376188095
-0.7317991345068302,1126259462.3096046,0.5119440609572965,-0.21985507354953368,0.009604802401200601
-0.7292409706552547,1126259462.3097048,0.5167810201184574,-0.2124599505367973,0.009704852426213106
-0.7184828368308624,1126259462.309805,0.5122228978356634,-0.20625993899519898,0.009804902451225613
-0.7184828368308624,1126259462.3099048,0.5122228978356634,-0.20625993899519898,0.00990495247623812
-0.6957516950058349,1126259462.310005,0.507687213032585,-0.1880644819732499,0.010005002501250627
-0.6957516950058349,1126259462.310105,0.507687213032585,-0.1880644819732499,0.010105052526263132
-0.3362872460769847,1126259462.310205,0.5256995823851308,0.18941233630814616,0.010205102551275639
-0.30333408470409406,1126259462.310305,0.4973853295878473,0.19405124488375325,0.010305152576288145
-0.30333408470409406,1126259462.3104053,0.4973853295878473,0.19405124488375325,0.01040520260130065
-0.25094402599337856,1126259462.3105052,0.4817039337951965,0.23075990780181793,0.010505252626313157
-0.25094402599337856,1126259462.3106053,0.4817039337951965,0.23075990780181793,0.010605302651325664
-0.23233689234620508,1126259462.3107054,0.49641076721029476,0.2640738748640897,0.010705352676338169
-0.19920549522994963,1126259462.3108053,0.4638191344092961,0.2646136391793465,0.010805402701350676
-0.19920549522994963,1126259462.3109055,0.4638191344092961,0.2646136391793465,0.010905452726363183
-0.15805137277782683,1126259462.3110054,0.4486413753290003,0.29059000255117345,0.011005502751375688
-0.15805137277782683,1126259462.3111055,0.4486413753290003,0.29059000255117345,0.011105552776388194
-0.13634724207769588,1126259462.3112056,0.4398555015412155,0.3035082594635196,0.011205602801400701
-0.13634724207769588,1126259462.3113055,0.4398555015412155,0.3035082594635196,0.011305652826413208
-0.12483988450759065,1126259462.3114057,0.4392107700738279,0.31437088556623727,0.011405702851425713
-0.13840156174057372,1126259462.3115058,0.437386645411848,0.2989850836712743,0.01150575287643822
-0.13840156174057372,1126259462.3116057,0.437386645411848,0.2989850836712743,0.011605802901450727
-0.16177669097479574,1126259462.3117058,0.4366524543907842,0.27487576341598846,0.011705852926463232
-0.16177669097479574,1126259462.311806,0.4366524543907842,0.27487576341598846,0.011805902951475739
-0.16004195364118895,1126259462.3119059,0.43770389407176813,0.2776619404305792,0.011905952976488245
-0.1974880056370024,1126259462.312006,0.4306283748974817,0.2331403692604793,0.01200600300150075
-0.1974880056370024,1126259462.312106,0.4306283748974817,0.2331403692604793,0.012106053026513257
-0.6221481521676311,1126259462.312206,0.4148481523878296,-0.2072999997798014,0.012206103051525764
-0.6221481521676311,1126259462.3123062,0.4148481523878296,-0.2072999997798014,0.01230615307653827
-0.6211393249043541,1126259462.312406,0.41517538073888594,-0.20596394416546818,0.012406203101550776
-0.621639217795843,1126259462.3125062,0.39160176677741004,-0.23003745101843293,0.012506253126563283
-0.621639217795843,1126259462.3126063,0.39160176677741004,-0.23003745101843293,0.01260630315157579
-0.6162605997938299,1126259462.3127062,0.36851291397475694,-0.2477476858190729,0.012706353176588294
-0.6162605997938299,1126259462.3128064,0.36851291397475694,-0.2477476858190729,0.012806403201600801
-0.6139097600982257,1126259462.3129065,0.35302509049148795,-0.26088466960673784,0.012906453226613308
-0.6139097600982257,1126259462.3130064,0.35302509049148795,-0.26088466960673784,0.013006503251625813
-0.6139097600982257,1126259462.3131065,0.35302509049148795,-0.26088466960673784,0.01310655327663832
-0.6194871774553249,1126259462.3132067,0.34819196542520753,-0.27129521203011736,0.013206603301650827
-0.6194871774553249,1126259462.3133066,0.34819196542520753,-0.27129521203011736,0.013306653326663332
-0.632850244960379,1126259462.3134067,0.35189517002888165,-0.28095507493149735,0.013406703351675838
-0.632850244960379,1126259462.3135066,0.35189517002888165,-0.28095507493149735,0.013506753376688345
-0.6431226271251985,1126259462.3136067,0.3607128109879579,-0.28240981613724064,0.013606803401700852
-0.6494977509954781,1126259462.3137069,0.3586308788376781,-0.29086687215780005,0.013706853426713357
-0.6494977509954781,1126259462.3138068,0.3586308788376781,-0.29086687215780005,0.013806903451725864
-0.6631538357365437,1126259462.313907,0.3626099268450241,-0.30054390889151966,0.01390695347673837
-0.6631538357365437,1126259462.314007,0.3626099268450241,-0.30054390889151966,0.014007003501750876
-0.6641145909947699,1126259462.314107,0.36385720780804964,-0.3002573831867202,0.014107053526763383
-0.6686910724669687,1126259462.314207,0.3606237541607452,-0.30806731830622347,0.01420710355177589
-0.6686910724669687,1126259462.3143072,0.3606237541607452,-0.30806731830622347,0.014307153576788394
-0.6635147955559778,1126259462.314407,0.3530356645887762,-0.3104791309672016,0.014407203601800901
-0.6635147955559778,1126259462.3145072,0.3530356645887762,-0.3104791309672016,0.014507253626813408
-0.6549957207982477,1126259462.3146071,0.3530257011595674,-0.3019700196386803,0.014607303651825915
-0.647185088363418,1126259462.3147073,0.3426851080375461,-0.30449998032587194,0.01470735367683842
-0.647185088363418,1126259462.3148074,0.3426851080375461,-0.30449998032587194,0.014807403701850927
-0.6209973473022772,1126259462.3149073,0.33311612401470675,-0.2878812232875705,0.014907453726863433
-0.6209973473022772,1126259462.3150074,0.33311612401470675,-0.2878812232875705,0.015007503751875938
-0.5886379940990618,1126259462.3151076,0.32737946810806684,-0.2612585259909949,0.015107553776888445
-0.5886379940990618,1126259462.3152075,0.32737946810806684,-0.2612585259909949,0.015207603801900952
-0.5886379940990618,1126259462.3153076,0.32737946810806684,-0.2612585259909949,0.015307653826913457
-0.5565129621807302,1126259462.3154078,0.32742550457468517,-0.22908745760604504,0.015407703851925964
-0.5565129621807302,1126259462.3155077,0.32742550457468517,-0.22908745760604504,0.01550775387693847
-0.5318654182217306,1126259462.3156078,0.3335272601888885,-0.19833815803284213,0.015607803901950976
-0.5318654182217306,1126259462.315708,0.3335272601888885,-0.19833815803284213,0.015707853926963482
-0.5358084576077082,1126259462.3158078,0.3405558636539565,-0.19525259395375166,0.01580790395197599
-0.5172349107069858,1126259462.315908,0.3437192522681148,-0.17351565843887107,0.015907953976988496
-0.5172349107069858,1126259462.3160079,0.3437192522681148,-0.17351565843887107,0.016008004002001003
-0.5115160462635937,1126259462.316108,0.3540572100224139,-0.1574588362411798,0.016108054027013506
-0.5115160462635937,1126259462.3162081,0.3540572100224139,-0.1574588362411798,0.016208104052026013
-0.5063895855389158,1126259462.316308,0.3487997190594158,-0.1575898664795,0.01630815407703852
-0.5089874892693246,1126259462.3164082,0.3604477664140688,-0.14853972285525582,0.016408204102051027
-0.5089874892693246,1126259462.3165083,0.3604477664140688,-0.14853972285525582,0.016508254127063533
-0.5055565567618683,1126259462.3166082,0.3613252473928222,-0.14423130936904605,0.01660830415207604
-0.5055565567618683,1126259462.3167083,0.3613252473928222,-0.14423130936904605,0.016708354177088547
-0.5030177722965181,1126259462.3168085,0.3588655273770562,-0.14415224491946196,0.01680840420210105
-0.5014181632940601,1126259462.3169084,0.3587076923808134,-0.14271047091324668,0.016908454227113557
-0.5014181632940601,1126259462.3170085,0.3587076923808134,-0.14271047091324668,0.017008504252126064
-0.4996353473903342,1126259462.3171084,0.3561961809720368,-0.14343916641829738,0.01710855427713857
-0.4996353473903342,1126259462.3172085,0.3561961809720368,-0.14343916641829738,0.017208604302151077
-0.501981270265929,1126259462.3173087,0.35576019699372785,-0.1462210732722011,0.017308654327163584
-0.501981270265929,1126259462.3174086,0.35576019699372785,-0.1462210732722011,0.017408704352176087
-0.5068991911623721,1126259462.3175087,0.35659337362924426,-0.15030581753312788,0.017508754377188594
-0.5059970800190476,1126259462.3176088,0.35617769867586563,-0.14981938134318198,0.0176088044022011
-0.5059970800190476,1126259462.3177087,0.35617769867586563,-0.14981938134318198,0.017708854427213608
-0.505791779826263,1126259462.3178089,0.35413553998810277,-0.15165623983816023,0.017808904452226115
-0.505791779826263,1126259462.317909,0.35413553998810277,-0.15165623983816023,0.01790895447723862
-0.49821911953835474,1126259462.318009,0.3444750684880962,-0.15374405105025848,0.018009004502251128
-0.49904313316918686,1126259462.318109,0.3470236867473941,-0.15201944642179277,0.01810905452726363
-0.49904313316918686,1126259462.3182092,0.3470236867473941,-0.15201944642179277,0.01820910455227614
-0.49363454123865524,1126259462.318309,0.3354186947644249,-0.15821584647423037,0.018309154577288645
-0.49363454123865524,1126259462.3184092,0.3354186947644249,-0.15821584647423037,0.018409204602301152
-0.4913825353398594,1126259462.318509,0.32227310739074744,-0.169109427949112,0.01850925462731366
-0.49121476967865607,1126259462.3186092,0.3230687718805056,-0.1681459977981505,0.018609304652326165
-0.49121476967865607,1126259462.3187094,0.3230687718805056,-0.1681459977981505,0.018709354677338672
